frame, face_id, timestamp, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1481,0,49.383,0.149,-0.704,-0.075,0,0,0,0,0.07,0,0,1.66,0.05,0.5,0.87,0,0,0,0.89,0.01,0.15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1482,0,49.416,0.148,-0.704,-0.076,0,0,0,0,0.04,0,0,1.43,0.02,0.38,1.7,0.18,0,0,0.71,0,0.06,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1483,0,49.449,0.129,-0.316,-0.116,0,0,0,0,0.03,0,0,1.26,0.02,0.28,2.31,0.29,0,0,0.57,0,0.01,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1484,0,49.483,0.135,-0.305,-0.123,0,0,0,0,0,0,0,0.96,0,0.02,3.26,0.4,0,0,0.35,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1485,0,49.516,0.135,-0.307,-0.124,0,0,0,0,0,0,0.07,0.8,0,0,3.94,0.43,0,0,0.25,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1486,0,49.55,0.136,-0.304,-0.124,0,0,0,0,0,0,0.07,0.63,0,0,4.11,0.47,0,0,0.14,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1487,0,49.583,0.139,-0.308,-0.125,0,0,0,0,0,0,0.07,0.63,0,0,3.69,0.47,0,0,0.13,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1488,0,49.616,0.14,-0.307,-0.122,0,0,0,0,0,0,0.02,0.62,0,0,3.54,0.44,0,0,0.13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1489,0,49.65,0.145,-0.315,-0.121,0,0,0,0,0,0,0.08,0.43,0,0,4.01,0.39,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1490,0,49.683,0.146,-0.315,-0.118,0,0,0,0,0,0,0.08,0.17,0,0,4.85,0.29,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1491,0,49.716,0.148,-0.314,-0.111,0,0,0,0,0,0,0.12,0.04,0,0,5,0.2,0.03,0,0.1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1492,0,49.75,0.154,-0.314,-0.106,0,0,0,0,0,0,0.1,0.21,0,0,5,0.29,0.15,0,0.24,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1493,0,49.783,0.158,-0.316,-0.103,0,0,0,0,0.02,0,0.1,0.31,0,0,4.8,0.31,0.15,0,0.36,0.19,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0
1494,0,49.816,0.16,-0.316,-0.1,0,0,0,0,0.08,0,0.13,0.63,0,0.06,4.8,0.45,0.22,0,0.68,0.19,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1495,0,49.85,0.162,-0.32,-0.096,0,0,0,0,0.11,0,0.16,0.78,0,0.09,4.8,0.41,0.15,0,0.82,0.19,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1496,0,49.883,0.162,-0.317,-0.094,0,0,0,0,0.16,0,0.27,1.11,0.01,0.27,5,0.51,0.23,0,0.94,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1497,0,49.917,0.167,-0.319,-0.093,0,0,0,0,0.19,0,0.18,1.01,0.04,0.29,4.97,0.35,0.2,0,0.9,0.11,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1498,0,49.95,0.169,-0.321,-0.093,0,0,0,0,0.25,0,0.12,0.9,0.04,0.26,4.97,0.37,0.25,0,0.82,0.16,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1499,0,49.983,0.171,-0.323,-0.09,0,0,0,0,0.29,0,0.02,0.64,0.03,0.08,4.97,0.26,0.28,0,0.71,0.16,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1500,0,50.017,0.18,-0.327,-0.091,0,0,0,0,0.34,0.08,0.02,0.86,0.06,0.39,3.42,0.33,0.21,0,1.05,0.53,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1501,0,50.05,0.185,-0.324,-0.087,0,0,0,0,0.43,0.08,0.01,1.01,0.13,0.73,2.33,0.19,0.19,0,1.42,0.7,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
1502,0,50.083,0.19,-0.323,-0.084,0,0,0,0,0.51,0.08,0,1.21,0.15,1.09,1.08,0.19,0.22,0,1.86,0.99,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
1503,0,50.117,0.196,-0.325,-0.079,0,0,0,0,0.52,0,0.05,1.11,0.19,0.9,2.03,0.06,0.28,0,1.92,0.59,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
1504,0,50.15,0.197,-0.335,-0.078,0,0,0,0,0.72,0.2,0.16,1.15,0.24,0.69,3.12,0.02,0.33,0,1.86,0.37,0.11,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
1505,0,50.183,0.188,-0.353,-0.082,0,0,0,0,1.03,0.64,0.35,1.23,0.47,0.5,4.32,0,0.23,0,1.62,0.08,0.32,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1
1506,0,50.217,0.174,-0.361,-0.09,0,0,0,0,1.38,1.21,0.51,1.35,0.67,0.58,4.4,0.07,0.39,0,1.42,0.07,0.53,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1
1507,0,50.25,0.157,-0.36,-0.097,0,0,0.05,0,1.5,1.41,0.55,1.57,0.83,0.79,3.3,0.08,0.41,0,1.47,0.33,0.42,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
1508,0,50.284,0.146,-0.335,-0.097,0,0,0.05,0,1.41,1.37,0.37,1.78,0.87,1.08,1.69,0.09,0.62,0,1.78,0.82,0.21,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
1509,0,50.317,0.163,-0.294,-0.096,0,0,0.05,0,1.23,1.21,0.16,2.02,0.85,1.39,0.57,0.09,0.58,0,1.94,1.07,0.01,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1
1510,0,50.35,0.178,-0.267,-0.097,0,0,0,0,1.04,1.27,0.01,2.2,0.88,1.61,0,0.23,0.44,0,1.88,1.18,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
1511,0,50.384,0.178,-0.259,-0.099,0,0,0,0,0.82,1.11,0.06,2.11,0.76,1.35,0.13,0.31,0.18,0,1.43,0.89,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
1512,0,50.417,0.157,-0.265,-0.109,0,0,0,0,0.56,0.71,0.11,1.96,0.63,0.77,0.95,0.5,0.01,0,0.8,0.57,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1513,0,50.45,0.138,-0.283,-0.124,0,0,0,0,0.33,0.26,0.11,1.53,0.37,0.2,1.81,0.64,0,0,0.3,0.2,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1514,0,50.484,0.111,-0.298,-0.138,0,0,0,0,0.25,0.01,0.05,1.31,0.25,0,2.25,0.85,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
1515,0,50.517,0.096,-0.307,-0.14,0,0,0,0,0.25,0.15,0,1.19,0.12,0,2.22,0.82,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
1516,0,50.551,0.091,-0.309,-0.139,0,0,0,0,0.18,0.14,0,1.14,0.05,0,2.54,0.83,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1517,0,50.584,0.085,-0.315,-0.134,0,0,0,0,0.09,0.2,0,1.04,0,0,2.42,0.67,0,0,0,0.05,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1518,0,50.617,0.084,-0.328,-0.137,0,0,0.05,0,0.01,0.1,0,1,0,0.01,1.9,0.63,0,0,0.06,0.1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1519,0,50.651,0.081,-0.343,-0.147,0,0,0.06,0,0,0.22,0,1.29,0,0.01,0.95,0.63,0,0,0.16,0.36,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1520,0,50.684,0.09,-0.353,-0.143,0,0,0.06,0,0,0.33,0,1.63,0,0.01,0.57,0.69,0,0,0.44,0.78,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1521,0,50.717,0.107,-0.347,-0.126,0,0,0.01,0,0,0.5,0,1.81,0,0.16,0.31,0.64,0,0,0.75,1.28,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1522,0,50.751,0.118,-0.347,-0.105,0,0,0,0,0,0.58,0,1.91,0,0.17,0.24,0.65,0,0.01,0.88,1.52,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1523,0,50.784,0.108,-0.351,-0.106,0,0,0,0,0,0.59,0,2.09,0,0.17,0.36,0.84,0,0.01,0.6,1.32,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1524,0,50.817,0.094,-0.362,-0.12,0,0,0,0,0,0.38,0,2.36,0,0.01,0.53,1.28,0,0.01,0.23,0.99,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1525,0,50.851,0.085,-0.382,-0.136,0,0,0,0,0,0.24,0,2.6,0,0.01,0.36,1.54,0,0,0.12,0.73,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1526,0,50.884,0.086,-0.379,-0.144,0,0,0.01,0,0,0.24,0,2.7,0,0.11,0.17,1.72,0,0,0.13,0.64,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1527,0,50.918,0.084,-0.374,-0.142,0,0,0.01,0,0,0.37,0,2.9,0,0.22,0,1.92,0,0,0.33,0.74,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1528,0,50.951,0.084,-0.371,-0.131,0,0,0.01,0,0,0.44,0,2.92,0,0.35,0,2.18,0,0,0.55,1.29,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
1529,0,50.984,0.082,-0.374,-0.116,0,0,0,0,0,0.55,0,3.01,0,0.44,0,2.34,0,0.01,0.93,1.99,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
1530,0,51.018,0.083,-0.373,-0.095,0,0,0,0,0.13,1.05,0,2.54,0.01,0.6,0,1.61,0,0.01,1.49,2.55,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
1531,0,51.051,0.123,-0.352,-0.082,0,0,0,0,0.44,1.55,0,2.14,0.1,0.88,0.07,0.79,0.2,0.01,1.73,2.06,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
1532,0,51.084,0.116,-0.308,-0.083,0,0,0,0.01,0.81,1.85,0,2.03,0.43,1.02,0.07,0.05,0.2,0,1.92,1.33,0.06,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
1533,0,51.118,0.088,-0.278,-0.101,0.01,0,0,0.01,1.06,1.68,0,2.28,0.88,1.19,0.13,0.16,0.2,0,1.48,0.45,0.06,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
1534,0,51.151,0.056,-0.265,-0.116,0.03,0,0.06,0.14,1.11,1.54,0,2.33,1.15,1.22,0.15,0.24,0,0,1.24,0.14,0.06,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1535,0,51.184,0.053,-0.252,-0.129,0.07,0,0.06,0.22,1.1,1.46,0,2.25,1.23,1.34,0.15,0.39,0,0,1.12,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1536,0,51.218,0.08,-0.247,-0.137,0.06,0.14,0.06,0.33,1.04,1.37,0,2.1,1.08,1.36,0.09,0.38,0,0,1.12,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1537,0,51.251,0.112,-0.252,-0.136,0.08,0.14,0.02,0.2,0.93,0.96,0,2.08,0.96,1.18,0,0.54,0,0,1.21,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
1538,0,51.285,0.151,-0.26,-0.118,0.04,0.14,0.13,0.11,0.79,0.55,0,1.87,0.77,1.12,0,0.52,0,0,1.14,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1539,0,51.318,0.195,-0.268,-0.098,0.04,0,0.26,0,0.68,0.25,0.06,1.74,0.62,1.01,0,0.58,0.12,0,1.27,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1540,0,51.351,0.219,-0.282,-0.077,0,0,0.44,0,0.55,0.24,0.06,1.63,0.45,0.98,0,0.53,0.23,0,1.31,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1541,0,51.385,0.227,-0.299,-0.064,0,0,0.51,0,0.51,0.17,0.06,1.4,0.29,0.74,0,0.59,0.23,0,1.19,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1542,0,51.418,0.21,-0.302,-0.073,0,0,0.56,0,0.48,0.08,0.02,1,0.12,0.4,0.85,0.45,0.14,0,0.77,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1543,0,51.451,0.191,-0.307,-0.076,0,0,0.56,0,0.46,0.02,0.02,0.65,0.06,0.15,1.7,0.36,0.03,0,0.31,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0
1544,0,51.485,0.19,-0.308,-0.077,0,0,0.46,0,0.44,0,0.02,0.61,0.02,0,2.27,0.48,0.06,0,0.04,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0
1545,0,51.518,0.171,-0.307,-0.083,0,0,0.63,0,0.61,0.2,0.12,0.73,0.06,0.13,2.53,0.83,0.18,0.11,0.01,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0
1546,0,51.552,0.158,-0.316,-0.093,0,0,0.72,0,0.86,0.64,0.24,1.03,0.15,0.24,1.94,1.29,0.45,0.11,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0
1547,0,51.585,0.156,-0.319,-0.113,0,0,0.87,0,1.1,1.08,0.32,1.2,0.25,0.57,1.77,1.29,0.74,0.11,0.2,0,0.18,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0
1548,0,51.618,0.146,-0.333,-0.133,0,0,0.77,0,1.17,1.21,0.47,1.44,0.3,0.67,1.81,1.1,0.74,0,0.25,0,0.42,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
1549,0,51.652,0.124,-0.367,-0.168,0,0,0.58,0,1.08,0.86,0.78,1.52,0.26,0.56,3.22,0.54,0.48,0,0.25,0,0.8,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
1550,0,51.685,0.095,-0.39,-0.21,0,0,0.37,0,0.91,0.43,0.7,1.89,0.25,0.36,3.01,0.49,0.15,0,0.35,0.01,0.86,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1551,0,51.718,0.069,-0.4,-0.247,0,0,0.13,0,0.7,0.24,0.42,2.11,0.3,0.44,1.87,0.56,0,0,0.5,0.01,0.93,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1552,0,51.752,0.054,-0.379,-0.264,0,0,0.04,0,0.58,0.36,0,1.99,0.34,0.61,0.5,0.6,0,0,0.57,0.01,0.84,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1553,0,51.785,0.055,-0.35,-0.252,0,0,0,0,0.54,0.78,0,1.14,0.29,0.48,1.79,0.35,0,0,0.26,0,0.87,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1554,0,51.818,0.053,-0.321,-0.237,0,0,0,0,0.56,1.2,0,0.4,0.26,0.35,2.55,0.12,0,0,0.08,0,0.62,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1555,0,51.852,0.067,-0.28,-0.219,0,0,0.08,0,0.59,1.66,0,0,0.23,0.3,3.92,0.24,0,0,0,0,0.33,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1556,0,51.885,0.063,-0.254,-0.196,0,0,0.4,0.06,0.62,1.93,0,0,0.26,0.3,4.1,0.35,0,0,0,0,0.07,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
1557,0,51.919,0.057,-0.246,-0.188,0.07,0,0.98,0.11,0.51,1.89,0,0.07,0.15,0.11,3.85,0.28,0,0,0.18,0.14,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
1558,0,51.952,0.041,-0.279,-0.198,0.14,0,1.36,0.11,0.34,1.57,0,0.46,0.16,0.2,2.18,0.47,0,0,0.79,1.1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1
1559,0,51.985,0.04,-0.333,-0.213,0.14,0,1.39,0.05,0.13,1.53,0,0.85,0.17,0.32,0.52,0.86,0,0.01,1.41,2.02,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
1560,0,52.019,0.004,-0.369,-0.224,0.07,0.1,1.28,0,0.03,1.4,0,1.02,0.24,0.32,0,1.32,0,0.01,1.79,2.74,0.09,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1
1561,0,52.052,-0.049,-0.401,-0.258,0.02,0.21,1.41,0,0.05,1.55,0,0.94,0.17,0.15,0,1.27,0,0.01,1.65,2.31,0.14,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1
1562,0,52.085,-0.063,-0.402,-0.283,0.04,0.21,1.59,0,0.16,1.38,0,0.57,0.08,0.03,0.99,0.77,0,0,1.17,1.64,0.22,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1
1563,0,52.119,-0.043,-0.376,-0.286,0.17,0.16,1.64,0,0.31,1.62,0,0.4,0.01,0.21,2.66,0.31,0,0,0.65,0.77,0.13,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1
1564,0,52.152,-0.032,-0.352,-0.275,0.22,0.05,1.39,0,0.43,1.67,0,0.09,0,0.27,3.77,0,0.04,0,0.28,0.55,0.08,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
1565,0,52.185,-0.022,-0.312,-0.26,0.2,0.05,1.16,0,0.37,1.76,0,0.07,0,0.27,4.33,0,0.04,0,0.13,0.31,0.01,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
1566,0,52.219,0.014,-0.279,-0.255,0.18,0,0.87,0,0.23,1.71,0,0.1,0,0.09,3.94,0,0.04,0,0.15,0.37,0.01,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
1567,0,52.252,0.024,-0.295,-0.252,0.16,0,0.84,0,0.13,1.7,0,0.18,0,0,3.86,0,0,0,0.24,0.13,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1568,0,52.286,0.015,-0.313,-0.264,0.31,0,0.86,0,0.2,1.61,0,0.45,0,0,2.55,0.04,0,0,0.59,0.32,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1569,0,52.319,0.017,-0.325,-0.281,0.37,0,0.94,0,0.3,1.57,0,0.78,0.01,0,1.28,0.24,0,0,0.92,0.38,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1570,0,52.352,0.008,-0.336,-0.279,0.45,0.07,1.02,0,0.4,1.38,0,1.23,0.02,0,0.25,0.27,0,0,1.14,0.59,0.22,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1571,0,52.386,-0.01,-0.361,-0.273,0.38,0.07,1.15,0,0.57,1.52,0,1.67,0.11,0.09,0.38,0.86,0,0,1.18,0.96,0.74,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1572,0,52.419,-0.006,-0.368,-0.263,0.39,0.07,1.27,0,0.77,1.62,0,1.91,0.26,0.36,0.86,0.96,0,0,1.19,1.45,1.24,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
1573,0,52.452,0.044,-0.371,-0.256,0.32,0,1.2,0,1,1.75,0,1.84,0.47,0.89,2.45,1.06,0,0,0.79,1.57,1.39,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
1574,0,52.486,0.046,-0.384,-0.27,0.3,0,0.97,0,1.2,1.66,0,1.63,0.66,1.21,3.28,0.56,0,0,0.54,1.41,1.3,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
1575,0,52.519,0.056,-0.359,-0.273,0.32,0,0.96,0,1.37,1.45,0,1.41,0.81,1.16,4.47,0.27,0,0,0.25,0.87,1.15,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
1576,0,52.553,0.056,-0.331,-0.267,0.39,0,0.84,0.08,1.38,1.28,0,1.57,0.98,1.26,3.54,0.14,0,0,0.73,0.78,1.04,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1577,0,52.586,0.046,-0.297,-0.243,0.53,0,0.62,0.39,1.12,1.33,0,1.7,1.06,1.65,2.68,0,0,0,0.93,0.76,0.77,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
1578,0,52.619,0.046,-0.251,-0.219,0.66,0.28,0.34,0.39,0.88,1.71,0,1.72,0.97,2.02,1.01,0,0,0,1.15,1.06,0.42,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
1579,0,52.653,0.069,-0.201,-0.178,0.72,0.74,0.29,0.64,0.66,1.98,0,1.44,0.9,1.79,0.35,0,0,0,0.95,1.05,0.16,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
1580,0,52.686,0.11,-0.145,-0.134,0.88,1.14,0.49,0.68,0.63,1.79,0,1.06,0.7,1.22,0,0,0,0,0.95,1.31,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1
1581,0,52.719,0.118,-0.064,-0.086,0.86,1.29,0.59,0.77,0.54,1.1,0,0.87,0.55,0.74,0,0,0.07,0,1.04,1.42,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0
1582,0,52.753,0.113,-0.075,-0.023,0.87,1.35,0.65,0.71,0.41,0.83,0,0.76,0.24,0.44,0,0,0.18,0,0.97,1.48,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1583,0,52.786,0.112,-0.141,-0.013,0.87,1.33,0.72,0.49,0.21,0.77,0,0.77,0.07,0.21,0.01,0,0.22,0,0.77,1.08,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1584,0,52.819,0.097,-0.233,-0.042,0.99,1.36,0.48,0.59,0.05,0.9,0,0.9,0.04,0.1,0.09,0,0.15,0,0.45,0.86,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1585,0,52.853,0.079,-0.3,-0.079,1.43,1.52,0.27,0.33,0,0.6,0,1.03,0.24,0,1.09,0.46,0.04,0,0.24,0.49,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1586,0,52.886,0.044,-0.353,-0.125,1.73,1.55,0,0.19,0.1,0.54,0.03,1.33,0.48,0,2.21,0.87,0,0,0.09,0.24,0.27,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1587,0,52.92,0.031,-0.401,-0.185,1.93,1.73,0,0,0.18,0.48,0.03,1.57,0.62,0.18,2.41,1.54,0,0,0,0.35,0.54,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1588,0,52.953,0.028,-0.431,-0.23,1.98,1.74,0,0,0.34,0.73,0.03,1.65,0.55,0.67,1.4,1.54,0,0,0.28,0.8,0.88,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1589,0,52.986,0.031,-0.437,-0.247,1.92,1.95,0,0,0.47,0.66,0,1.55,0.39,1.22,0.53,1.58,0.07,0,0.71,1.15,0.77,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1590,0,53.02,0.057,-0.397,-0.242,1.82,1.73,0,0,0.45,0.62,0,1.22,0.31,1.7,0.26,0.91,0.08,0,1.32,1.18,0.85,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1591,0,53.053,0.092,-0.344,-0.177,1.58,1.23,0,0,0.29,0.86,0,1.08,0.23,1.71,0.26,0.45,0.08,0,1.65,1.32,0.51,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1592,0,53.086,0.125,-0.285,-0.124,1.37,0.74,0,0,0.05,0.99,0,0.98,0.23,1.43,0,0,0,0,1.8,1.43,0.35,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1593,0,53.12,0.149,-0.265,-0.094,1.28,0.6,0,0,0,1.01,0,1.04,0.2,1.07,0,0,0,0,1.76,1.63,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1594,0,53.153,0.174,-0.272,-0.078,1.34,0.8,0,0,0,0.67,0,1.19,0.23,0.75,0,0.04,0,0,1.64,1.46,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1595,0,53.186,0.193,-0.285,-0.069,1.28,0.96,0,0.01,0,0.33,0,1.24,0.18,0.71,0,0.12,0,0,1.47,1.17,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1596,0,53.22,0.183,-0.29,-0.077,1.23,1.08,0,0.03,0,0.13,0,1.24,0.12,0.62,0,0.19,0,0,1.34,0.85,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1597,0,53.253,0.176,-0.293,-0.082,1.14,1.09,0,0.07,0,0,0,1.2,0.05,0.62,0,0.18,0,0,1.27,0.62,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1598,0,53.287,0.174,-0.287,-0.081,1.18,1.2,0,0.15,0,0,0,1.14,0.02,0.61,0,0.16,0,0,1.26,0.67,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1599,0,53.32,0.178,-0.287,-0.075,1.14,1.21,0,0.13,0,0,0,1.09,0,0.53,0,0.13,0.04,0,1.26,0.67,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1600,0,53.353,0.183,-0.291,-0.073,1.17,1.23,0,0.09,0,0,0,1.06,0,0.49,0,0.22,0.04,0,1.3,0.71,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1601,0,53.387,0.18,-0.289,-0.074,1.18,1.29,0,0,0,0,0,1.09,0,0.47,0,0.18,0.04,0,1.37,0.7,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
